name,city,state,activitytype,Best_time_to_visit,Image_url,description,ideal_duration_hours,google_review_rating,entrance_fee_inr,airport_nearby,weekly_off,dslr_allowed
Patnitop Height (New Attraction),Udhampur,Jammu and Kashmir,RELAXATION,All,https://r2imghtlak.mmtcdn.com/r2-mmt-htl-image/htl-imgs/201301031541242571-104aecda4fbc11e9a5c70242ac110003.jpg,Patnitop Height is a well-known Hill located in Udhampur. It is of Recreational significance.,2.0,4.1,0,False,None,True
Magnetic Hill (New Attraction),Leh,Ladakh,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/4/45/Magnetic_Hill%2C_Leh.jpg,Magnetic Hill is a well-known Gravity Hill located in Leh. It is of Nature significance.,0.5,3.7,0,True,None,True
Digha Beach (New Attraction),Digha,West Bengal,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/00/60/71/digha-beach.jpg?w=1200&h=1200&s=1,Digha Beach is a well-known Beach located in Digha. It is of Recreational significance.,1.5,4.5,0,False,None,True
Marble Palace (New Attraction),Kolkata,West Bengal,HERITAGE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Marble_Palace-_Kolkata-_West_Bengal-_DSC_0006.jpg/1200px-Marble_Palace-_Kolkata-_West_Bengal-_DSC_0006.jpg,Marble Palace is a well-known Palace located in Kolkata. It is of Historical significance.,1.0,4.4,0,True,None,True
Hawa Mahal (New Attraction),Jaipur,Rajasthan,HERITAGE,Morning,https://upload.wikimedia.org/wikipedia/commons/4/41/East_facade_Hawa_Mahal_Jaipur_from_ground_level_%28July_2022%29_-_img_01.jpg,Hawa Mahal is a well-known Palace located in Jaipur. It is of Architectural significance.,1.0,4.4,50,True,None,True
Wagah Border (New Attraction),Amritsar,Punjab,CULTURE,Evening,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Wagah_border_ceremony2.jpg/800px-Wagah_border_ceremony2.jpg,Wagah Border is a well-known Border Crossing located in Amritsar. It is of Cultural significance.,2.0,4.8,0,True,None,True
Sabarmati Riverfront (New Attraction),Ahmedabad,Gujarat,RELAXATION,Evening,https://upload.wikimedia.org/wikipedia/commons/d/d0/Sabarmati_1_Madhur.jpg,Sabarmati Riverfront is a well-known Urban Development Project located in Ahmedabad. It is of Recreational significance.,1.0,4.6,0,True,None,True
Nehru Zoological Park (New Attraction),Hyderabad,Telangana,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/51/16/34/nehru-zoological-park.jpg?w=1200&h=-1&s=1,Nehru Zoological Park is a well-known Zoo located in Hyderabad. It is of Wildlife significance.,3.0,4.2,50,True,None,True
Sanjay Gandhi Biological Park (New Attraction),Patna,Bihar,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Sanjay_Gandhi_Jaivik_Udyan.jpg/1200px-Sanjay_Gandhi_Jaivik_Udyan.jpg,Sanjay Gandhi Biological Park is a well-known Zoo located in Patna. It is of Wildlife significance.,2.5,4.3,30,True,None,True
Dilwara Temples (New Attraction),Mount Abu,Rajasthan,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/8/81/Delwada.jpg,Dilwara Temples is a well-known Temple located in Mount Abu. It is of Religious significance.,1.0,4.6,0,False,None,False
Alipore Zoological Gardens (New Attraction),Kolkata,West Bengal,NATURE,Afternoon,https://www.getbengal.com/uploads/story_image/Alipore-Zoo-Born.jpg,Alipore Zoological Gardens is a well-known Zoo located in Kolkata. It is of Wildlife significance.,2.0,4.3,25,True,None,True
Mahalaxmi Temple (New Attraction),Mumbai,Maharastra,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/5/53/Mahalaxmi_Temple%2C_Kolhapur.jpg,Mahalaxmi Temple is a well-known Temple located in Mumbai. It is of Religious significance.,1.0,4.7,0,True,None,False
Solang Valley (New Attraction),Manali,Himachal Pradesh,ADVENTURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/b2/79/37/solang-valley-manali.jpg?w=1200&h=-1&s=1,Solang Valley is a well-known Valley located in Manali. It is of Adventure significance.,2.0,4.1,0,False,None,True
Kaziranga National Park (New Attraction),Kaziranga,Assam,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/f/fe/Beauty_of_Kaziranga_National_Park.jpg,Kaziranga National Park is a well-known National Park located in Kaziranga. It is of Wildlife significance.,3.0,4.5,650,False,None,False
Anjuna Beach (New Attraction),Goa,Goa,NATURE,Evening,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Anjuna_Beach%2C_Goa%2C_India%2C_Legendary_Curlies_beach_shack.jpg/640px-Anjuna_Beach%2C_Goa%2C_India%2C_Legendary_Curlies_beach_shack.jpg,Anjuna Beach is a well-known Beach located in Goa. It is of Scenic significance.,2.0,4.4,0,True,None,True
Dakshineswar Kali Temple (New Attraction),Kolkata,West Bengal,CULTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Dakhineshwar_Temple_beside_the_Hoogly%2C_West_Bengal.JPG/800px-Dakhineshwar_Temple_beside_the_Hoogly%2C_West_Bengal.JPG,Dakshineswar Kali Temple is a well-known Temple located in Kolkata. It is of Religious significance.,1.0,4.7,0,True,None,True
Dal Lake (New Attraction),Srinagar,Jammu and Kashmir,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Dal_Lake_Hazratbal_Srinagar.jpg/800px-Dal_Lake_Hazratbal_Srinagar.jpg,Dal Lake is a well-known Lake located in Srinagar. It is of Nature significance.,2.0,4.6,0,True,None,True
Kashi Vishwanath Temple (New Attraction),Varanasi,Uttar Pradesh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/f/ff/Kashi_Vishwanath.jpg,Kashi Vishwanath Temple is a well-known Temple located in Varanasi. It is of Religious significance.,1.0,4.7,0,True,None,False
Belum Caves (New Attraction),Kurnool,Andhra Pradesh,NATURE,Afternoon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1c/95/33/group-outing-belum-caves3.jpg?w=1200&h=-1&s=1,Belum Caves is a well-known Cave located in Kurnool. It is of Natural Wonder significance.,1.5,4.4,65,True,None,True
Tara Tarini Temple (New Attraction),Berhampur,Odisha,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/b/bb/Taratarini_maa.jpg,Tara Tarini Temple is a well-known Temple located in Berhampur. It is of Religious significance.,1.0,4.6,0,True,None,False
Marble Palace (New Attraction),Kolkata,West Bengal,HERITAGE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Marble_Palace-_Kolkata-_West_Bengal-_DSC_0006.jpg/1200px-Marble_Palace-_Kolkata-_West_Bengal-_DSC_0006.jpg,Marble Palace is a well-known Palace located in Kolkata. It is of Historical significance.,1.0,4.4,0,True,None,True
Mahalaxmi Temple (New Attraction),Mumbai,Maharastra,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/5/53/Mahalaxmi_Temple%2C_Kolhapur.jpg,Mahalaxmi Temple is a well-known Temple located in Mumbai. It is of Religious significance.,1.0,4.7,0,True,None,False
Orchha Fort (New Attraction),Orchha,Madhya Pradesh,ADVENTURE,Afternoon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/1d/24/96/the-marvellous-orchha.jpg?w=900&h=500&s=1,Orchha Fort is a well-known Fort located in Orchha. It is of Historical significance.,1.5,4.8,10,False,None,True
Ooty Lake (New Attraction),Ooty,Tamil Nadu,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/72/6e/a0/ooty-lake.jpg?w=1200&h=1200&s=1,Ooty Lake is a well-known Lake located in Ooty. It is of Recreational significance.,1.0,4.1,10,True,None,True
Alibaug Beach (New Attraction),Alibaug,Maharastra,NATURE,Evening,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/46/6b/0a/alibaug.jpg?w=1200&h=-1&s=1,Alibaug Beach is a well-known Beach located in Alibaug. It is of Recreational significance.,1.5,4.2,0,True,None,True
Echo Point (New Attraction),Matheran,Maharashtra,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/fc/90/4a/viewing-platform-from.jpg?w=1200&h=-1&s=1,Echo Point is a well-known Viewpoint located in Matheran. It is of Nature significance.,1.5,4.4,0,True,None,True
Garden of Five Senses (New Attraction),Delhi,Delhi,CULTURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/32/8b/e9/nipunsagarofficial-5.jpg?w=1200&h=-1&s=1,Garden of Five Senses is a well-known Park located in Delhi. It is of Botanical significance.,2.0,4.1,35,True,None,True
Arambol Beach (New Attraction),Goa,Goa,NATURE,Evening,https://upload.wikimedia.org/wikipedia/commons/a/ab/Arambol_2022-01-04-2.jpg,Arambol Beach is a well-known Beach located in Goa. It is of Scenic significance.,2.0,4.6,0,True,None,True
Kargil War Memorial (New Attraction),Kargil,Ladakh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/c/c5/Kargilwarmemorialdarss3.jpg,Kargil War Memorial is a well-known War Memorial located in Kargil. It is of Historical significance.,1.0,4.8,0,False,None,True
Sivasagar Sivadol (New Attraction),Sivasagar,Assam,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/7/79/Siva_Dol.JPG,Sivasagar Sivadol is a well-known Temple located in Sivasagar. It is of Historical significance.,1.0,4.7,0,False,None,True
Bara Imambara (New Attraction),Lucknow,Uttar Pradesh,HERITAGE,All,https://static.toiimg.com/thumb/103890956/Bara-Imambara.jpg?width=1200&height=900,Bara Imambara is a well-known Monument located in Lucknow. It is of Historical significance.,1.5,4.4,50,True,Monday,False
ISKCON Temple Bangalore (New Attraction),Bangalore,Karnataka,CULTURE,Evening,https://upload.wikimedia.org/wikipedia/commons/1/11/ISKCON_Banglaore_Temple.jpg,ISKCON Temple Bangalore is a well-known Temple located in Bangalore. It is of Religious significance.,1.0,4.6,0,True,None,True
Narmada Udgam Temple (New Attraction),Amarkantak,Madhya Pradesh,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bb/f0/f6/photo.jpg?w=1200&h=-1&s=1,Narmada Udgam Temple is a well-known Temple located in Amarkantak. It is of Religious significance.,1.0,4.4,0,False,None,True
Mahakaleshwar Jyotirlinga (New Attraction),Ujjain,Madhya Pradesh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Mahakal_Temple_Ujjain.JPG/1200px-Mahakal_Temple_Ujjain.JPG,Mahakaleshwar Jyotirlinga is a well-known Temple located in Ujjain. It is of Religious significance.,1.5,4.8,0,True,None,False
Thiksey Monastery (New Attraction),Leh,Ladakh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/e/e5/Thikse_Monastery_.jpg,Thiksey Monastery is a well-known Monastery located in Leh. It is of Religious significance.,1.5,4.7,20,True,None,False
Thiksey Monastery (New Attraction),Leh,Ladakh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/e/e5/Thikse_Monastery_.jpg,Thiksey Monastery is a well-known Monastery located in Leh. It is of Religious significance.,1.5,4.7,30,True,None,False
Elephanta Caves (New Attraction),Mumbai,Maharastra,HERITAGE,All ,https://whc.unesco.org/uploads/thumbs/site_0244_0004-750-750-20100705114254.jpg,Elephanta Caves is a well-known Monument located in Mumbai. It is of Historical significance.,4.0,4.3,550,True,None,True
Nathula Pass (New Attraction),Gangtok,Sikkim,CULTURE,Afternoon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/3c/94/7e/pass-of-listening-ears.jpg?w=900&h=500&s=1,Nathula Pass is a well-known Hill located in Gangtok. It is of Historical significance.,2.0,4.3,20,True,None,True
Manek Chowk (New Attraction),Ahmedabad,Gujarat,CULTURE,Night,https://upload.wikimedia.org/wikipedia/commons/9/9f/Manekchok.jpg,Manek Chowk is a well-known Market located in Ahmedabad. It is of Food significance.,2.0,4.4,0,True,None,True
Naida Caves (New Attraction),Diu,Daman and Diu,NATURE,Afternoon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a3/00/53/img-20161116-140018-largejpg.jpg?w=1200&h=-1&s=1,Naida Caves is a well-known Cave located in Diu. It is of Nature significance.,1.0,4.5,0,False,None,True
Hemis National Park (New Attraction),Hemis,Ladakh,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/13-10-08_217_CONFLUENCE_OF_INDUS_RIVER_N.jpg/1200px-13-10-08_217_CONFLUENCE_OF_INDUS_RIVER_N.jpg,Hemis National Park is a well-known National Park located in Hemis. It is of Wildlife significance.,4.0,4.4,20,False,None,True
Nand Gaon (New Attraction),Mathura,Uttar Pradesh,CULTURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a5/1d/8d/nandgaon-temple.jpg?w=900&h=500&s=1,Nand Gaon is a well-known Village located in Mathura. It is of Cultural significance.,1.0,4.1,0,True,None,True
Jagannath Temple (New Attraction),Puri,Odisha,CULTURE,All,http://pujacraft.com/cdn/shop/articles/PTI04_24_2021_000120A_1619272465136_1641572422757.webp?v=1686066690,Jagannath Temple is a well-known Temple located in Puri. It is of Religious significance.,2.0,4.7,0,True,None,False
Mahalakshmi Temple (New Attraction),Kolhapur,Maharastra,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Mahalaxmi_Temple%2C_Kolhapur.jpg/640px-Mahalaxmi_Temple%2C_Kolhapur.jpg,Mahalakshmi Temple is a well-known Temple located in Kolhapur. It is of Religious significance.,1.0,4.8,0,True,None,False
Murudeshwar Temple (New Attraction),Murudeshwar,Karnataka,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/73/8a/ad/murudeshwar.jpg?w=1200&h=1200&s=1,Murudeshwar Temple is a well-known Temple located in Murudeshwar. It is of Religious significance.,1.0,4.7,0,True,None,False
Sundarbans National Park (New Attraction),Sundarbans,West Bengal,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Sundarban_Tiger.jpg/1200px-Sundarban_Tiger.jpg,Sundarbans National Park is a well-known National Park located in Sundarbans. It is of Wildlife significance.,4.0,4.4,60,False,None,True
Imagicaa (New Attraction),Lonavala,Maharastra,RELAXATION,All,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Adlabs_Imagica_2013_%2810364145606%29.jpg/1200px-Adlabs_Imagica_2013_%2810364145606%29.jpg,Imagicaa is a well-known Amusement Park located in Lonavala. It is of Recreational significance.,5.0,1.4,1149,False,Monday,True
Hayagriva Madhava Temple (New Attraction),Hajo,Assam,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/c/c7/Hagriva_Madhava_Temple_side_view2.jpg,Hayagriva Madhava Temple is a well-known Temple located in Hajo. It is of Religious significance.,1.0,4.5,0,False,None,True
Varkala Beach (New Attraction),Varkala,Kerala,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/e/e0/Varkala_beach_from_above.jpg,Varkala Beach is a well-known Beach located in Varkala. It is of Recreational significance.,2.0,4.6,0,True,None,True
Great Himalayan National Park (New Attraction),Kullu,Himachal Pradesh,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Himalayn_National_Park_01.jpg/1200px-Himalayn_National_Park_01.jpg,Great Himalayan National Park is a well-known National Park located in Kullu. It is of Wildlife significance.,3.0,4.5,50,False,None,True
Bee Falls (New Attraction),Pachmarhi,Madhya Pradesh,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/33/53/06/photo0jpg.jpg?w=900&h=500&s=1,Bee Falls is a well-known Waterfall located in Pachmarhi. It is of Nature significance.,1.5,4.6,15,False,None,True
Pangong Tso (New Attraction),Leh,Ladakh,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/00/2f/67/img-20180620-wa0007-largejpg.jpg?w=900&h=500&s=1,Pangong Tso is a well-known Lake located in Leh. It is of Nature significance.,2.0,4.9,20,True,None,True
DLF CyberHub (New Attraction),Gurugram,Haryana,CULTURE,Afternoon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b8/e2/a4/photo5jpg.jpg?w=1200&h=-1&s=1,DLF CyberHub is a well-known Commercial Complex located in Gurugram. It is of Entertainment significance.,2.0,4.7,0,True,None,True
Bharatpur Beach (New Attraction),Neil Island,Andaman and Nicobar Islands,NATURE,Morning,http://be.discoverandaman.in/storage/uploads/2024/2/8e7965b3-74e6-478a-bcda-088346037edd.jpeg,Bharatpur Beach is a well-known Beach located in Neil Island. It is of Nature significance.,1.0,4.5,0,False,None,True
Siddhivinayak Temple (New Attraction),Mumbai,Maharastra,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/b/b9/Shree_Siddhivinayak_Temple_Mumbai.jpg,Siddhivinayak Temple is a well-known Temple located in Mumbai. It is of Religious significance.,2.0,4.8,0,True,None,False
Buddha Park (New Attraction),Ravangla,Sikkim,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/73/74/awesomeness-overloaded.jpg?w=900&h=500&s=1,Buddha Park is a well-known Park located in Ravangla. It is of Cultural significance.,1.0,4.8,50,True,None,True
Lake Pichola (New Attraction),Udaipur,Rajasthan,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/d/d2/Udaipur_Lake_India.JPG,Lake Pichola is a well-known Lake located in Udaipur. It is of Nature significance.,1.0,4.6,0,True,None,True
Diu Fort (New Attraction),Diu,Daman and Diu,ADVENTURE,Afternoon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/53/f4/8e/beutiful-place.jpg?w=900&h=500&s=1,Diu Fort is a well-known Fort located in Diu. It is of Historical significance.,1.5,4.6,0,False,None,True
Badaghagara Waterfall (New Attraction),Keonjhar,Odisha,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/5/55/Badaghagara_Kendujhar.jpg,Badaghagara Waterfall is a well-known Waterfall located in Keonjhar. It is of Nature significance.,1.0,4.3,0,False,None,True
DLF CyberHub (New Attraction),Gurugram,Haryana,CULTURE,Afternoon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b8/e2/a4/photo5jpg.jpg?w=1200&h=-1&s=1,DLF CyberHub is a well-known Commercial Complex located in Gurugram. It is of Entertainment significance.,2.0,4.7,0,True,None,True
Sun Temple (New Attraction),Konark,Odisha,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/4/47/Konarka_Temple.jpg,Sun Temple is a well-known Temple located in Konark. It is of Historical significance.,1.5,4.7,40,True,None,True
Murudeshwar Temple (New Attraction),Murudeshwar,Karnataka,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/73/8a/ad/murudeshwar.jpg?w=1200&h=1200&s=1,Murudeshwar Temple is a well-known Temple located in Murudeshwar. It is of Religious significance.,1.0,4.7,0,True,None,False
Salar Jung Museum (New Attraction),Hyderabad,Telangana,HERITAGE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Salar_Jung_Museum%2C_Hyderabad%2C_India.jpg/800px-Salar_Jung_Museum%2C_Hyderabad%2C_India.jpg,Salar Jung Museum is a well-known Museum located in Hyderabad. It is of Historical significance.,2.0,4.4,20,True,None,True
Kangra Fort (New Attraction),Kangra,Himachal Pradesh,ADVENTURE,All,https://upload.wikimedia.org/wikipedia/commons/f/f0/Kangra_Fort_%2CHimachal_Pradesh_06.jpg,Kangra Fort is a well-known Fort located in Kangra. It is of Historical significance.,2.0,4.4,150,True,None,True
